time	raw	delta	theta	lowAlpha	highAlpha	lowBeta	highBeta	lowGamma	middleGamma	heartrate
1201	58	null	null	null	null	null	null	null	null	null
1204	58	null	null	null	null	null	null	null	null	null
1222	57	null	null	null	null	null	null	null	null	null
1223	56	null	null	null	null	null	null	null	null	null
1224	55	null	null	null	null	null	null	null	null	null
1226	54	null	null	null	null	null	null	null	null	null
1227	53	null	null	null	null	null	null	null	null	null
1228	52	null	null	null	null	null	null	null	null	null
1229	51	null	null	null	null	null	null	null	null	null
1229	51	null	null	null	null	null	null	null	null	null
1230	50	null	null	null	null	null	null	null	null	null
1232	50	null	null	null	null	null	null	null	null	null
1232	49	null	null	null	null	null	null	null	null	null
1233	48	null	null	null	null	null	null	null	null	null
1234	48	null	null	null	null	null	null	null	null	null
1235	45	null	null	null	null	null	null	null	null	null
1236	44	null	null	null	null	null	null	null	null	null
1237	44	null	null	null	null	null	null	null	null	null
1238	43	null	null	null	null	null	null	null	null	null
1239	43	null	null	null	null	null	null	null	null	null
1240	42	null	null	null	null	null	null	null	null	null
1240	42	null	null	null	null	null	null	null	null	null
1241	41	null	null	null	null	null	null	null	null	null
1252	41	null	null	null	null	null	null	null	null	null
1253	40	null	null	null	null	null	null	null	null	null
1255	40	null	null	null	null	null	null	null	null	null
1255	39	null	null	null	null	null	null	null	null	null
1256	40	null	null	null	null	null	null	null	null	null
1257	39	null	null	null	null	null	null	null	null	null
1258	38	null	null	null	null	null	null	null	null	null
1259	38	null	null	null	null	null	null	null	null	null
1260	38	null	null	null	null	null	null	null	null	null
1261	38	null	null	null	null	null	null	null	null	null
1262	37	null	null	null	null	null	null	null	null	null
1263	37	null	null	null	null	null	null	null	null	null
1263	36	null	null	null	null	null	null	null	null	null
1264	36	null	null	null	null	null	null	null	null	null
1265	36	null	null	null	null	null	null	null	null	null
1275	36	null	null	null	null	null	null	null	null	null
1275	35	null	null	null	null	null	null	null	null	null
1276	36	null	null	null	null	null	null	null	null	null
1277	35	null	null	null	null	null	null	null	null	null
1277	35	null	null	null	null	null	null	null	null	null
1278	35	null	null	null	null	null	null	null	null	null
1279	35	null	null	null	null	null	null	null	null	null
1280	34	null	null	null	null	null	null	null	null	null
1280	35	null	null	null	null	null	null	null	null	null
1281	34	null	null	null	null	null	null	null	null	null
1281	34	null	null	null	null	null	null	null	null	null
1283	34	null	null	null	null	null	null	null	null	null
1287	33	null	null	null	null	null	null	null	null	null
1288	33	null	null	null	null	null	null	null	null	null
1288	33	null	null	null	null	null	null	null	null	null
1289	33	null	null	null	null	null	null	null	null	null
1289	33	null	null	null	null	null	null	null	null	null
1290	33	null	null	null	null	null	null	null	null	null
1290	33	null	null	null	null	null	null	null	null	null
1302	33	null	null	null	null	null	null	null	null	null
1303	33	null	null	null	null	null	null	null	null	null
1304	32	null	null	null	null	null	null	null	null	null
1305	32	null	null	null	null	null	null	null	null	null
1305	32	null	null	null	null	null	null	null	null	null
1306	32	null	null	null	null	null	null	null	null	null
1306	32	null	null	null	null	null	null	null	null	null
1319	32	null	null	null	null	null	null	null	null	null
1320	32	null	null	null	null	null	null	null	null	null
1321	32	null	null	null	null	null	null	null	null	null
1321	32	null	null	null	null	null	null	null	null	null
1322	29	null	null	null	null	null	null	null	null	null
1322	32	null	null	null	null	null	null	null	null	null
1323	29	null	null	null	null	null	null	null	null	null
1324	29	null	null	null	null	null	null	null	null	null
1325	29	null	null	null	null	null	null	null	null	null
1336	29	null	null	null	null	null	null	null	null	null
1337	28	null	null	null	null	null	null	null	null	null
1338	28	null	null	null	null	null	null	null	null	null
1339	28	null	null	null	null	null	null	null	null	null
1339	28	null	null	null	null	null	null	null	null	null
1340	28	null	null	null	null	null	null	null	null	null
1341	28	null	null	null	null	null	null	null	null	null
1341	28	null	null	null	null	null	null	null	null	null
1352	28	null	null	null	null	null	null	null	null	null
1353	28	null	null	null	null	null	null	null	null	null
1354	28	null	null	null	null	null	null	null	null	null
1355	28	null	null	null	null	null	null	null	null	null
1355	28	null	null	null	null	null	null	null	null	null
1356	28	null	null	null	null	null	null	null	null	null
1356	28	null	null	null	null	null	null	null	null	null
1357	28	null	null	null	null	null	null	null	null	null
1357	28	null	null	null	null	null	null	null	null	null
1369	28	null	null	null	null	null	null	null	null	null
1369	28	null	null	null	null	null	null	null	null	null
1370	28	null	null	null	null	null	null	null	null	null
1370	28	null	null	null	null	null	null	null	null	null
1371	28	null	null	null	null	null	null	null	null	null
1371	28	null	null	null	null	null	null	null	null	null
1372	27	null	null	null	null	null	null	null	null	null
1372	27	null	null	null	null	null	null	null	null	null
1386	27	null	null	null	null	null	null	null	null	null
1386	27	null	null	null	null	null	null	null	null	null
1387	27	null	null	null	null	null	null	null	null	null
1387	27	null	null	null	null	null	null	null	null	null
1388	28	null	null	null	null	null	null	null	null	null
1388	27	null	null	null	null	null	null	null	null	null
1389	27	null	null	null	null	null	null	null	null	null
1389	27	null	null	null	null	null	null	null	null	null
1402	27	null	null	null	null	null	null	null	null	null
1403	27	null	null	null	null	null	null	null	null	null
1404	27	null	null	null	null	null	null	null	null	null
1404	27	null	null	null	null	null	null	null	null	null
1405	28	null	null	null	null	null	null	null	null	null
1405	27	null	null	null	null	null	null	null	null	null
1406	27	null	null	null	null	null	null	null	null	null
1407	27	null	null	null	null	null	null	null	null	null
1407	27	null	null	null	null	null	null	null	null	null
1419	27	null	null	null	null	null	null	null	null	null
1420	27	null	null	null	null	null	null	null	null	null
1420	27	null	null	null	null	null	null	null	null	null
