time	raw	delta	theta	lowAlpha	highAlpha	lowBeta	highBeta	lowGamma	middleGamma	heartrate
1194	28	null	null	null	null	null	null	null	null	null
1210	28	null	null	null	null	null	null	null	null	null
1211	28	null	null	null	null	null	null	null	null	null
1213	28	null	null	null	null	null	null	null	null	null
1216	28	null	null	null	null	null	null	null	null	null
1217	28	null	null	null	null	null	null	null	null	null
1218	28	null	null	null	null	null	null	null	null	null
1219	28	null	null	null	null	null	null	null	null	null
1220	28	null	null	null	null	null	null	null	null	null
1222	28	null	null	null	null	null	null	null	null	null
1223	28	null	null	null	null	null	null	null	null	null
1225	28	null	null	null	null	null	null	null	null	null
1226	28	null	null	null	null	null	null	null	null	null
1227	28	null	null	null	null	null	null	null	null	null
1228	28	null	null	null	null	null	null	null	null	null
1229	28	null	null	null	null	null	null	null	null	null
1230	28	null	null	null	null	null	null	null	null	null
1231	28	null	null	null	null	null	null	null	null	null
1238	28	null	null	null	null	null	null	null	null	null
1239	28	null	null	null	null	null	null	null	null	null
1248	28	null	null	null	null	null	null	null	null	null
1250	28	null	null	null	null	null	null	null	null	null
1259	28	null	null	null	null	null	null	null	null	null
1260	28	null	null	null	null	null	null	null	null	null
1261	28	null	null	null	null	null	null	null	null	null
1262	28	null	null	null	null	null	null	null	null	null
1263	28	null	null	null	null	null	null	null	null	null
1263	28	null	null	null	null	null	null	null	null	null
1264	28	null	null	null	null	null	null	null	null	null
1265	28	null	null	null	null	null	null	null	null	null
1265	28	null	null	null	null	null	null	null	null	null
1266	28	null	null	null	null	null	null	null	null	null
1266	28	null	null	null	null	null	null	null	null	null
1268	28	null	null	null	null	null	null	null	null	null
1269	28	null	null	null	null	null	null	null	null	null
1269	28	null	null	null	null	null	null	null	null	null
1270	28	null	null	null	null	null	null	null	null	null
1271	28	null	null	null	null	null	null	null	null	null
1271	28	null	null	null	null	null	null	null	null	null
1272	28	null	null	null	null	null	null	null	null	null
1273	28	null	null	null	null	null	null	null	null	null
1274	28	null	null	null	null	null	null	null	null	null
1275	28	null	null	null	null	null	null	null	null	null
1275	28	null	null	null	null	null	null	null	null	null
1276	28	null	null	null	null	null	null	null	null	null
1276	28	null	null	null	null	null	null	null	null	null
1277	28	null	null	null	null	null	null	null	null	null
1277	28	null	null	null	null	null	null	null	null	null
1278	28	null	null	null	null	null	null	null	null	null
1279	28	null	null	null	null	null	null	null	null	null
1280	28	null	null	null	null	null	null	null	null	null
1281	28	null	null	null	null	null	null	null	null	null
1281	28	null	null	null	null	null	null	null	null	null
1282	28	null	null	null	null	null	null	null	null	null
1291	28	null	null	null	null	null	null	null	null	null
1292	28	null	null	null	null	null	null	null	null	null
1293	28	null	null	null	null	null	null	null	null	null
1294	28	null	null	null	null	null	null	null	null	null
1308	28	null	null	null	null	null	null	null	null	null
1309	28	null	null	null	null	null	null	null	null	null
1309	27	null	null	null	null	null	null	null	null	null
1310	28	null	null	null	null	null	null	null	null	null
1310	27	null	null	null	null	null	null	null	null	null
1311	28	null	null	null	null	null	null	null	null	null
1311	27	null	null	null	null	null	null	null	null	null
1312	28	null	null	null	null	null	null	null	null	null
1313	28	null	null	null	null	null	null	null	null	null
1314	28	null	null	null	null	null	null	null	null	null
1314	28	null	null	null	null	null	null	null	null	null
1325	28	null	null	null	null	null	null	null	null	null
1325	28	null	null	null	null	null	null	null	null	null
1327	28	null	null	null	null	null	null	null	null	null
1327	28	null	null	null	null	null	null	null	null	null
1328	28	null	null	null	null	null	null	null	null	null
1328	28	null	null	null	null	null	null	null	null	null
1329	28	null	null	null	null	null	null	null	null	null
1330	28	null	null	null	null	null	null	null	null	null
1330	28	null	null	null	null	null	null	null	null	null
1342	28	null	null	null	null	null	null	null	null	null
1343	28	null	null	null	null	null	null	null	null	null
1344	28	null	null	null	null	null	null	null	null	null
1344	28	null	null	null	null	null	null	null	null	null
1345	28	null	null	null	null	null	null	null	null	null
1345	28	null	null	null	null	null	null	null	null	null
1346	28	null	null	null	null	null	null	null	null	null
1346	28	null	null	null	null	null	null	null	null	null
1347	28	null	null	null	null	null	null	null	null	null
1358	28	null	null	null	null	null	null	null	null	null
1359	28	null	null	null	null	null	null	null	null	null
1359	28	null	null	null	null	null	null	null	null	null
1361	28	null	null	null	null	null	null	null	null	null
1361	28	null	null	null	null	null	null	null	null	null
