time	raw	delta	theta	lowAlpha	highAlpha	lowBeta	highBeta	lowGamma	middleGamma	heartrate
2320	27	null	null	null	null	null	null	null	null	
2320	27	null	null	null	null	null	null	null	null	
2320	27	null	null	null	null	null	null	null	null	
2321	27	null	null	null	null	null	null	null	null	
2321	27	null	null	null	null	null	null	null	null	
2321	27	null	null	null	null	null	null	null	null	
2321	27	null	null	null	null	null	null	null	null	
2321	27	null	null	null	null	null	null	null	null	
2321	27	null	null	null	null	null	null	null	null	
2321	27	null	null	null	null	null	null	null	null	
2330	27	null	null	null	null	null	null	null	null	
2330	27	null	null	null	null	null	null	null	null	
2330	27	null	null	null	null	null	null	null	null	
2330	28	null	null	null	null	null	null	null	null	
2331	27	null	null	null	null	null	null	null	null	
2331	27	null	null	null	null	null	null	null	null	
2343	27	null	null	null	null	null	null	null	null	
2344	27	null	null	null	null	null	null	null	null	
2344	28	null	null	null	null	null	null	null	null	
2344	27	null	null	null	null	null	null	null	null	
2344	27	null	null	null	null	null	null	null	null	
2344	27	null	null	null	null	null	null	null	null	
2344	28	null	null	null	null	null	null	null	null	
2344	28	null	null	null	null	null	null	null	null	
2344	28	null	null	null	null	null	null	null	null	
2361	27	null	null	null	null	null	null	null	null	
2361	27	null	null	null	null	null	null	null	null	
2361	28	null	null	null	null	null	null	null	null	
2361	27	null	null	null	null	null	null	null	null	
2361	27	null	null	null	null	null	null	null	null	
2361	27	null	null	null	null	null	null	null	null	
2361	27	null	null	null	null	null	null	null	null	
2361	27	null	null	null	null	null	null	null	null	
2377	27	null	null	null	null	null	null	null	null	
2377	27	null	null	null	null	null	null	null	null	
2377	27	null	null	null	null	null	null	null	null	
2377	27	null	null	null	null	null	null	null	null	
2377	27	null	null	null	null	null	null	null	null	
2378	27	null	null	null	null	null	null	null	null	
2378	27	null	null	null	null	null	null	null	null	
2378	27	null	null	null	null	null	null	null	null	
2378	27	null	null	null	null	null	null	null	null	
2378	27	null	null	null	null	null	null	null	null	
2394	27	null	null	null	null	null	null	null	null	
2395	28	null	null	null	null	null	null	null	null	
2395	27	null	null	null	null	null	null	null	null	
2396	27	null	null	null	null	null	null	null	null	
2397	27	null	null	null	null	null	null	null	null	
2397	27	null	null	null	null	null	null	null	null	
2398	27	null	null	null	null	null	null	null	null	
2399	27	null	null	null	null	null	null	null	null	
2413	27	null	null	null	null	null	null	null	null	
2413	27	null	null	null	null	null	null	null	null	
2414	27	null	null	null	null	null	null	null	null	
2414	27	null	null	null	null	null	null	null	null	
2415	27	null	null	null	null	null	null	null	null	
2415	27	null	null	null	null	null	null	null	null	
2416	27	null	null	null	null	null	null	null	null	
2417	27	null	null	null	null	null	null	null	null	
2429	28	null	null	null	null	null	null	null	null	
2430	27	null	null	null	null	null	null	null	null	
2430	27	null	null	null	null	null	null	null	null	
2431	28	null	null	null	null	null	null	null	null	
2432	27	null	null	null	null	null	null	null	null	
2432	27	null	null	null	null	null	null	null	null	
2433	27	null	null	null	null	null	null	null	null	
2434	27	null	null	null	null	null	null	null	null	
2436	27	null	null	null	null	null	null	null	null	
2436	27	null	null	null	null	null	null	null	null	
2445	27	null	null	null	null	null	null	null	null	
2446	28	null	null	null	null	null	null	null	null	
2447	28	null	null	null	null	null	null	null	null	
2447	27	null	null	null	null	null	null	null	null	
2448	27	null	null	null	null	null	null	null	null	
2449	27	null	null	null	null	null	null	null	null	
2449	27	null	null	null	null	null	null	null	null	
2452	27	null	null	null	null	null	null	null	null	
2466	27	null	null	null	null	null	null	null	null	
2467	27	null	null	null	null	null	null	null	null	
2468	27	null	null	null	null	null	null	null	null	
2469	28	null	null	null	null	null	null	null	null	
2470	27	null	null	null	null	null	null	null	null	
2471	27	null	null	null	null	null	null	null	null	
2472	27	null	null	null	null	null	null	null	null	
2472	27	null	null	null	null	null	null	null	null	
2473	27	null	null	null	null	null	null	null	null	
2474	27	null	null	null	null	null	null	null	null	
2474	27	null	null	null	null	null	null	null	null	
2478	27	null	null	null	null	null	null	null	null	
2479	27	null	null	null	null	null	null	null	null	
2480	28	null	null	null	null	null	null	null	null	
2481	27	null	null	null	null	null	null	null	null	
2481	27	null	null	null	null	null	null	null	null	
2482	27	null	null	null	null	null	null	null	null	
2495	27	null	null	null	null	null	null	null	null	
2496	27	null	null	null	null	null	null	null	null	
2497	27	null	null	null	null	null	null	null	null	
2498	27	null	null	null	null	null	null	null	null	
2498	27	null	null	null	null	null	null	null	null	
2499	27	null	null	null	null	null	null	null	null	
2499	27	null	null	null	null	null	null	null	null	
2500	27	null	null	null	null	null	null	null	null	
2501	27	null	null	null	null	null	null	null	null	
2511	27	null	null	null	null	null	null	null	null	
2512	27	null	null	null	null	null	null	null	null	
2513	28	null	null	null	null	null	null	null	null	
2514	27	null	null	null	null	null	null	null	null	
2514	27	null	null	null	null	null	null	null	null	
2515	27	null	null	null	null	null	null	null	null	
2516	27	null	null	null	null	null	null	null	null	
2517	27	null	null	null	null	null	null	null	null	
2528	27	null	null	null	null	null	null	null	null	
2529	28	null	null	null	null	null	null	null	null	
2529	28	null	null	null	null	null	null	null	null	
2530	27	null	null	null	null	null	null	null	null	
2531	27	null	null	null	null	null	null	null	null	
2531	27	null	null	null	null	null	null	null	null	
2532	27	null	null	null	null	null	null	null	null	
2533	27	null	null	null	null	null	null	null	null	
2533	27	null	null	null	null	null	null	null	null	
2544	27	null	null	null	null	null	null	null	null	
2545	27	null	null	null	null	null	null	null	null	
2546	27	null	null	null	null	null	null	null	null	
2546	27	null	null	null	null	null	null	null	null	
2547	27	null	null	null	null	null	null	null	null	
2547	27	null	null	null	null	null	null	null	null	
2548	27	null	null	null	null	null	null	null	null	
2549	27	null	null	null	null	null	null	null	null	
2561	27	null	null	null	null	null	null	null	null	
2562	27	null	null	null	null	null	null	null	null	
2563	27	null	null	null	null	null	null	null	null	
2563	27	null	null	null	null	null	null	null	null	
2564	27	null	null	null	null	null	null	null	null	
2564	27	null	null	null	null	null	null	null	null	
2565	27	null	null	null	null	null	null	null	null	
2579	27	null	null	null	null	null	null	null	null	
2579	27	null	null	null	null	null	null	null	null	
2581	27	null	null	null	null	null	null	null	null	
2581	27	null	null	null	null	null	null	null	null	
2582	28	null	null	null	null	null	null	null	null	
2583	28	null	null	null	null	null	null	null	null	
2584	27	null	null	null	null	null	null	null	null	
2585	27	null	null	null	null	null	null	null	null	
2585	28	null	null	null	null	null	null	null	null	
2586	27	null	null	null	null	null	null	null	null	
2594	27	null	null	null	null	null	null	null	null	
2595	27	null	null	null	null	null	null	null	null	
2596	27	null	null	null	null	null	null	null	null	
2597	27	null	null	null	null	null	null	null	null	
2597	27	null	null	null	null	null	null	null	null	
2598	27	null	null	null	null	null	null	null	null	
2598	27	null	null	null	null	null	null	null	null	
2599	27	null	null	null	null	null	null	null	null	
2600	27	null	null	null	null	null	null	null	null	
2611	27	null	null	null	null	null	null	null	null	
2612	27	null	null	null	null	null	null	null	null	
2612	27	null	null	null	null	null	null	null	null	
2613	27	null	null	null	null	null	null	null	null	
2614	27	null	null	null	null	null	null	null	null	
2615	27	null	null	null	null	null	null	null	null	
2615	27	null	null	null	null	null	null	null	null	
2616	27	null	null	null	null	null	null	null	null	
2627	27	null	null	null	null	null	null	null	null	
2628	27	null	null	null	null	null	null	null	null	
2629	27	null	null	null	null	null	null	null	null	
2629	27	null	null	null	null	null	null	null	null	
2630	27	null	null	null	null	null	null	null	null	
2632	27	null	null	null	null	null	null	null	null	
2633	27	null	null	null	null	null	null	null	null	
2633	27	null	null	null	null	null	null	null	null	
2634	27	null	null	null	null	null	null	null	null	
2644	27	null	null	null	null	null	null	null	null	
2645	27	null	null	null	null	null	null	null	null	
2645	27	null	null	null	null	null	null	null	null	
2646	27	null	null	null	null	null	null	null	null	
2647	27	null	null	null	null	null	null	null	null	
2647	27	null	null	null	null	null	null	null	null	
3823	28	null	null	null	null	null	null	null	null	
3841	28	null	null	null	null	null	null	null	null	
3842	28	null	null	null	null	null	null	null	null	
3844	28	null	null	null	null	null	null	null	null	
3845	28	null	null	null	null	null	null	null	null	
3845	28	null	null	null	null	null	null	null	null	
3846	28	null	null	null	null	null	null	null	null	
3847	28	null	null	null	null	null	null	null	null	
3848	28	null	null	null	null	null	null	null	null	
3849	28	null	null	null	null	null	null	null	null	
3849	28	null	null	null	null	null	null	null	null	
3850	28	null	null	null	null	null	null	null	null	
3851	28	null	null	null	null	null	null	null	null	
