time	raw	delta	theta	lowAlpha	highAlpha	lowBeta	highBeta	lowGamma	middleGamma	heartrate
1199	28	null	null	null	null	null	null	null	null	null
1221	27	null	null	null	null	null	null	null	null	null
1266	28	null	null	null	null	null	null	null	null	null
1270	28	null	null	null	null	null	null	null	null	null
1334	27	null	null	null	null	null	null	null	null	null
1354	27	null	null	null	null	null	null	null	null	null
1355	28	null	null	null	null	null	null	null	null	null
1356	28	null	null	null	null	null	null	null	null	null
1357	28	null	null	null	null	null	null	null	null	null
1359	27	null	null	null	null	null	null	null	null	null
1360	28	null	null	null	null	null	null	null	null	null
1361	27	null	null	null	null	null	null	null	null	null
1363	27	null	null	null	null	null	null	null	null	null
1364	27	null	null	null	null	null	null	null	null	null
1365	27	null	null	null	null	null	null	null	null	null
1366	27	null	null	null	null	null	null	null	null	null
1367	27	null	null	null	null	null	null	null	null	null
1367	27	null	null	null	null	null	null	null	null	null
1370	27	null	null	null	null	null	null	null	null	null
1371	27	null	null	null	null	null	null	null	null	null
1372	27	null	null	null	null	null	null	null	null	null
1374	27	null	null	null	null	null	null	null	null	null
1375	27	null	null	null	null	null	null	null	null	null
1376	28	null	null	null	null	null	null	null	null	null
1377	27	null	null	null	null	null	null	null	null	null
1377	27	null	null	null	null	null	null	null	null	null
1378	27	null	null	null	null	null	null	null	null	null
1379	27	null	null	null	null	null	null	null	null	null
1379	27	null	null	null	null	null	null	null	null	null
1380	27	null	null	null	null	null	null	null	null	null
1381	27	null	null	null	null	null	null	null	null	null
1381	27	null	null	null	null	null	null	null	null	null
1382	27	null	null	null	null	null	null	null	null	null
1383	27	null	null	null	null	null	null	null	null	null
1384	27	null	null	null	null	null	null	null	null	null
1385	27	null	null	null	null	null	null	null	null	null
1386	27	null	null	null	null	null	null	null	null	null
1387	27	null	null	null	null	null	null	null	null	null
1387	27	null	null	null	null	null	null	null	null	null
1388	27	null	null	null	null	null	null	null	null	null
1389	27	null	null	null	null	null	null	null	null	null
1389	27	null	null	null	null	null	null	null	null	null
1390	27	null	null	null	null	null	null	null	null	null
1391	27	null	null	null	null	null	null	null	null	null
1391	27	null	null	null	null	null	null	null	null	null
1392	27	null	null	null	null	null	null	null	null	null
1395	27	null	null	null	null	null	null	null	null	null
1397	27	null	null	null	null	null	null	null	null	null
1398	27	null	null	null	null	null	null	null	null	null
1398	27	null	null	null	null	null	null	null	null	null
1399	27	null	null	null	null	null	null	null	null	null
1403	27	null	null	null	null	null	null	null	null	null
1404	26	null	null	null	null	null	null	null	null	null
1409	27	null	null	null	null	null	null	null	null	null
1410	27	null	null	null	null	null	null	null	null	null
1410	27	null	null	null	null	null	null	null	null	null
1411	27	null	null	null	null	null	null	null	null	null
1412	27	null	null	null	null	null	null	null	null	null
1413	27	null	null	null	null	null	null	null	null	null
1413	27	null	null	null	null	null	null	null	null	null
1414	27	null	null	null	null	null	null	null	null	null
1414	27	null	null	null	null	null	null	null	null	null
1415	27	null	null	null	null	null	null	null	null	null
1416	27	null	null	null	null	null	null	null	null	null
1416	27	null	null	null	null	null	null	null	null	null
1417	27	null	null	null	null	null	null	null	null	null
1417	27	null	null	null	null	null	null	null	null	null
1418	27	null	null	null	null	null	null	null	null	null
1419	27	null	null	null	null	null	null	null	null	null
1420	27	null	null	null	null	null	null	null	null	null
1420	27	null	null	null	null	null	null	null	null	null
1421	27	null	null	null	null	null	null	null	null	null
1421	27	null	null	null	null	null	null	null	null	null
1422	27	null	null	null	null	null	null	null	null	null
1423	27	null	null	null	null	null	null	null	null	null
1423	27	null	null	null	null	null	null	null	null	null
1424	27	null	null	null	null	null	null	null	null	null
1424	27	null	null	null	null	null	null	null	null	null
1425	27	null	null	null	null	null	null	null	null	null
1425	27	null	null	null	null	null	null	null	null	null
1426	27	null	null	null	null	null	null	null	null	null
1427	27	null	null	null	null	null	null	null	null	null
1428	27	null	null	null	null	null	null	null	null	null
1429	27	null	null	null	null	null	null	null	null	null
1429	27	null	null	null	null	null	null	null	null	null
1429	27	null	null	null	null	null	null	null	null	null
1430	27	null	null	null	null	null	null	null	null	null
1431	27	null	null	null	null	null	null	null	null	null
1432	27	null	null	null	null	null	null	null	null	null
1433	27	null	null	null	null	null	null	null	null	null
1434	27	null	null	null	null	null	null	null	null	null
1436	27	null	null	null	null	null	null	null	null	null
1437	26	null	null	null	null	null	null	null	null	null
1438	27	null	null	null	null	null	null	null	null	null
1439	27	null	null	null	null	null	null	null	null	null
1439	27	null	null	null	null	null	null	null	null	null
1440	27	null	null	null	null	null	null	null	null	null
1441	27	null	null	null	null	null	null	null	null	null
1441	27	null	null	null	null	null	null	null	null	null
1441	27	null	null	null	null	null	null	null	null	null
1442	27	null	null	null	null	null	null	null	null	null
1443	27	null	null	null	null	null	null	null	null	null
1444	27	null	null	null	null	null	null	null	null	null
1444	27	null	null	null	null	null	null	null	null	null
1445	27	null	null	null	null	null	null	null	null	null
1446	27	null	null	null	null	null	null	null	null	null
1446	27	null	null	null	null	null	null	null	null	null
1447	27	null	null	null	null	null	null	null	null	null
1448	27	null	null	null	null	null	null	null	null	null
1449	27	null	null	null	null	null	null	null	null	null
1449	27	null	null	null	null	null	null	null	null	null
1449	27	null	null	null	null	null	null	null	null	null
1450	27	null	null	null	null	null	null	null	null	null
1450	27	null	null	null	null	null	null	null	null	null
1450	27	null	null	null	null	null	null	null	null	null
1451	27	null	null	null	null	null	null	null	null	null
1451	27	null	null	null	null	null	null	null	null	null
1451	27	null	null	null	null	null	null	null	null	null
1451	27	null	null	null	null	null	null	null	null	null
1452	27	null	null	null	null	null	null	null	null	null
1452	27	null	null	null	null	null	null	null	null	null
1452	27	null	null	null	null	null	null	null	null	null
1452	27	null	null	null	null	null	null	null	null	null
1452	27	null	null	null	null	null	null	null	null	null
1452	27	null	null	null	null	null	null	null	null	null
1452	27	null	null	null	null	null	null	null	null	null
1452	27	null	null	null	null	null	null	null	null	null
1452	27	null	null	null	null	null	null	null	null	null
1452	27	null	null	null	null	null	null	null	null	null
1453	27	null	null	null	null	null	null	null	null	null
1453	27	null	null	null	null	null	null	null	null	null
1453	27	null	null	null	null	null	null	null	null	null
